"household_id","province","district","urban_rural","region","household_size","income","expenditure","education","satisfaction","has_internet","num_children"
6318,"Prov_04","Prov_04_Kab_05","Urban","Sumatera",7,151210,98279,"D3",3,1,2
6319,"Prov_04","Prov_04_Kab_05","Rural","Sumatera",3,67186,48210,"D3",3,1,2
6320,"Prov_01","Prov_01_Kab_05","Rural","Jawa",4,13417,7421,"SMA",3,0,1
6321,"Prov_02","Prov_02_Kab_04","Rural","Jawa",1,9707,6136,"D3",3,0,0
6322,"Prov_04","Prov_04_Kab_03","Urban","Sumatera",2,263724,224918,"SMP",3,1,0
6323,"Prov_03","Prov_03_Kab_02","Urban","Jawa",7,93794,78774,"S2+",5,1,2
6324,"Prov_02","Prov_02_Kab_01","Urban","Jawa",7,143703,88905,"D3",4,1,5
6325,"Prov_10","Prov_10_Kab_04","Rural","Indonesia Timur",3,51546,36135,"SMA",4,0,0
6326,"Prov_04","Prov_04_Kab_02","Rural","Sumatera",1,49039,39912,"SMA",3,1,0
6327,"Prov_07","Prov_07_Kab_01","Rural","Kalimantan",4,130286,82371,"SMP",4,1,1
6328,"Prov_01","Prov_01_Kab_04","Urban","Jawa",4,27855,20999,"SMP",3,0,1
6329,"Prov_04","Prov_04_Kab_02","Urban","Sumatera",3,37983,33228,"SMA",3,1,0
6330,"Prov_09","Prov_09_Kab_04","Urban","Sulawesi",4,62727,49920,"S1",3,0,2
6331,"Prov_07","Prov_07_Kab_01","Rural","Kalimantan",2,74220,46527,"SMP",2,1,1
6332,"Prov_08","Prov_08_Kab_05","Rural","Sulawesi",5,23385,15456,"D3",4,0,1
6333,"Prov_08","Prov_08_Kab_04","Rural","Sulawesi",5,65606,48514,"SMA",3,1,1
6334,"Prov_03","Prov_03_Kab_03","Urban","Jawa",2,60038,42870,"SMP",5,1,0
6335,"Prov_10","Prov_10_Kab_02","Rural","Indonesia Timur",5,32955,23206,"SMP",3,0,2
6336,"Prov_04","Prov_04_Kab_05","Rural","Sumatera",1,52901,25117,"SMA",4,0,0
6337,"Prov_01","Prov_01_Kab_01","Rural","Jawa",4,30587,19750,"SMA",3,0,0
6338,"Prov_08","Prov_08_Kab_04","Urban","Sulawesi",1,318462,234103,"SMP",4,1,0
6339,"Prov_04","Prov_04_Kab_03","Rural","Sumatera",2,64302,42793,"SMP",3,0,1
6340,"Prov_03","Prov_03_Kab_04","Urban","Jawa",9,75422,64471,"S1",3,1,4
6341,"Prov_01","Prov_01_Kab_05","Urban","Jawa",1,134497,101500,"SD",5,0,0
6342,"Prov_03","Prov_03_Kab_05","Urban","Jawa",8,168495,118354,"SD",4,1,6
6343,"Prov_06","Prov_06_Kab_05","Rural","Kalimantan",4,29417,22513,"S2+",2,1,1
6344,"Prov_02","Prov_02_Kab_01","Urban","Jawa",3,188460,146766,"S1",4,1,0
6345,"Prov_01","Prov_01_Kab_04","Rural","Jawa",3,50537,39616,"S2+",4,1,1
6346,"Prov_02","Prov_02_Kab_04","Rural","Jawa",2,69285,60977,"SMA",3,0,1
6347,"Prov_03","Prov_03_Kab_05","Urban","Jawa",3,78171,52497,"S2+",2,1,1
6348,"Prov_08","Prov_08_Kab_04","Rural","Sulawesi",3,156297,129864,"SMP",5,1,0
6349,"Prov_02","Prov_02_Kab_04","Rural","Jawa",4,35566,21683,"S1",3,0,1
6350,"Prov_05","Prov_05_Kab_03","Urban","Sumatera",3,95426,72395,"SMA",4,1,1
6351,"Prov_07","Prov_07_Kab_03","Rural","Kalimantan",5,163476,139322,"S1",3,1,1
6352,"Prov_10","Prov_10_Kab_05","Urban","Indonesia Timur",5,234059,142174,"S2+",3,1,1
6353,"Prov_06","Prov_06_Kab_03","Urban","Kalimantan",1,280217,240219,"SMA",4,1,0
6354,"Prov_01","Prov_01_Kab_04","Rural","Jawa",4,93847,73782,"S2+",5,1,1
6355,"Prov_04","Prov_04_Kab_05","Urban","Sumatera",5,460850,339674,"S1",5,1,0
6356,"Prov_07","Prov_07_Kab_02","Urban","Kalimantan",5,227964,153886,"SD",3,1,4
6357,"Prov_01","Prov_01_Kab_02","Urban","Jawa",2,206012,161781,"SMA",3,0,1
6358,"Prov_05","Prov_05_Kab_03","Rural","Sumatera",4,92893,61687,"SMA",4,0,3
6359,"Prov_01","Prov_01_Kab_01","Urban","Jawa",1,89556,65555,"SMA",4,1,0
6360,"Prov_01","Prov_01_Kab_01","Urban","Jawa",1,165567,116986,"SMP",3,1,0
6361,"Prov_07","Prov_07_Kab_01","Urban","Kalimantan",3,101856,86237,"SMA",4,1,2
6362,"Prov_01","Prov_01_Kab_05","Urban","Jawa",1,77719,59861,"SMA",3,1,0
6363,"Prov_04","Prov_04_Kab_01","Rural","Sumatera",4,34440,21772,"S1",4,0,0
6364,"Prov_02","Prov_02_Kab_05","Rural","Jawa",1,49877,32764,"SD",4,1,0
6365,"Prov_01","Prov_01_Kab_03","Urban","Jawa",3,118688,69402,"SMA",3,1,0
6366,"Prov_04","Prov_04_Kab_04","Rural","Sumatera",2,152637,86570,"SMA",3,0,0
6367,"Prov_02","Prov_02_Kab_01","Urban","Jawa",5,84440,62204,"S1",4,1,0
6368,"Prov_03","Prov_03_Kab_03","Rural","Jawa",2,40169,23990,"S1",3,1,0
6369,"Prov_06","Prov_06_Kab_02","Rural","Kalimantan",2,15253,9729,"S1",4,0,1
6370,"Prov_02","Prov_02_Kab_05","Urban","Jawa",3,30112,21111,"SD",3,1,2
6371,"Prov_03","Prov_03_Kab_04","Rural","Jawa",1,46914,32832,"SMA",4,0,0
6372,"Prov_09","Prov_09_Kab_04","Rural","Sulawesi",3,91969,75765,"D3",4,0,1
6373,"Prov_08","Prov_08_Kab_03","Urban","Sulawesi",4,69061,50625,"S1",2,1,0
6374,"Prov_02","Prov_02_Kab_01","Rural","Jawa",5,34868,24611,"D3",3,1,2
6375,"Prov_03","Prov_03_Kab_02","Urban","Jawa",8,36669,21821,"SMA",1,1,3
6376,"Prov_03","Prov_03_Kab_04","Urban","Jawa",5,163493,119664,"S1",4,1,1
6377,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",4,14884,12655,"SMP",3,0,0
6378,"Prov_01","Prov_01_Kab_05","Urban","Jawa",1,121173,92305,"S2+",3,1,0
6379,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",2,58373,51940,"SD",3,0,0
6380,"Prov_04","Prov_04_Kab_02","Rural","Sumatera",3,160290,100249,"D3",4,1,1
6381,"Prov_02","Prov_02_Kab_03","Rural","Jawa",3,9278,7984,"SMA",2,0,1
6382,"Prov_08","Prov_08_Kab_02","Rural","Sulawesi",5,87843,62146,"S2+",4,1,3
6383,"Prov_06","Prov_06_Kab_03","Rural","Kalimantan",4,80701,51694,"SMA",3,1,2
6384,"Prov_01","Prov_01_Kab_02","Rural","Jawa",2,79658,68063,"S1",3,0,1
6385,"Prov_03","Prov_03_Kab_04","Rural","Jawa",3,180860,137953,"S1",4,1,2
6386,"Prov_01","Prov_01_Kab_03","Rural","Jawa",3,98924,69333,"SMA",3,1,0
6387,"Prov_03","Prov_03_Kab_03","Urban","Jawa",3,147939,120277,"D3",5,0,1
6388,"Prov_04","Prov_04_Kab_02","Urban","Sumatera",2,128490,116359,"S1",3,1,1
6389,"Prov_02","Prov_02_Kab_04","Rural","Jawa",4,115652,86474,"S1",4,0,1
6390,"Prov_02","Prov_02_Kab_01","Urban","Jawa",3,186488,99062,"S1",4,1,1
6391,"Prov_02","Prov_02_Kab_02","Urban","Jawa",4,177172,143391,"S1",3,1,0
6392,"Prov_06","Prov_06_Kab_03","Urban","Kalimantan",1,131998,88746,"SMA",3,0,0
6393,"Prov_04","Prov_04_Kab_05","Urban","Sumatera",3,116529,86761,"SMP",3,1,1
6394,"Prov_01","Prov_01_Kab_04","Urban","Jawa",2,350177,232700,"SMA",5,1,0
6395,"Prov_05","Prov_05_Kab_03","Urban","Sumatera",2,74940,58276,"D3",4,1,1
6396,"Prov_02","Prov_02_Kab_05","Urban","Jawa",4,148315,100060,"SMA",3,0,0
6397,"Prov_05","Prov_05_Kab_02","Urban","Sumatera",1,140301,100625,"D3",4,1,0
6398,"Prov_06","Prov_06_Kab_04","Rural","Kalimantan",2,27971,23061,"SMA",2,1,0
6399,"Prov_05","Prov_05_Kab_03","Urban","Sumatera",3,71509,40566,"SD",3,0,0
6400,"Prov_01","Prov_01_Kab_02","Urban","Jawa",1,382424,298578,"S2+",4,0,0
6401,"Prov_06","Prov_06_Kab_04","Rural","Kalimantan",5,28840,17784,"S1",4,1,1
6402,"Prov_01","Prov_01_Kab_03","Rural","Jawa",1,45261,27904,"SMA",2,1,0
6403,"Prov_06","Prov_06_Kab_04","Urban","Kalimantan",4,281137,216417,"SMA",3,1,1
6404,"Prov_03","Prov_03_Kab_05","Rural","Jawa",3,70715,52616,"SMP",4,0,1
6405,"Prov_03","Prov_03_Kab_02","Urban","Jawa",2,154100,132890,"S2+",2,1,1
6406,"Prov_07","Prov_07_Kab_05","Urban","Kalimantan",1,285787,183826,"SMA",3,1,0
6407,"Prov_02","Prov_02_Kab_02","Rural","Jawa",3,25923,17548,"SMA",2,1,0
6408,"Prov_02","Prov_02_Kab_01","Rural","Jawa",1,25845,21961,"S1",3,0,0
6409,"Prov_06","Prov_06_Kab_03","Urban","Kalimantan",4,56192,53617,"SD",3,1,3
6410,"Prov_02","Prov_02_Kab_01","Rural","Jawa",1,63547,39753,"SMA",3,1,0
6411,"Prov_08","Prov_08_Kab_01","Rural","Sulawesi",8,124329,95085,"SMP",4,0,2
6412,"Prov_09","Prov_09_Kab_02","Rural","Sulawesi",7,39744,29269,"SMA",3,0,0
6413,"Prov_05","Prov_05_Kab_05","Rural","Sumatera",3,34687,34082,"SMA",5,0,0
6414,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",1,15238,12810,"SMP",2,0,0
6415,"Prov_01","Prov_01_Kab_01","Urban","Jawa",3,27224,16318,"D3",4,1,0
6416,"Prov_02","Prov_02_Kab_02","Rural","Jawa",2,23996,16527,"SMA",4,0,0
6417,"Prov_08","Prov_08_Kab_02","Rural","Sulawesi",2,31691,23554,"D3",2,0,1
6418,"Prov_02","Prov_02_Kab_04","Urban","Jawa",7,157542,86352,"SMP",3,1,3
6419,"Prov_07","Prov_07_Kab_02","Urban","Kalimantan",7,87051,70839,"SD",4,1,3
6420,"Prov_03","Prov_03_Kab_04","Urban","Jawa",3,42705,28516,"SMP",3,1,1
6421,"Prov_03","Prov_03_Kab_03","Rural","Jawa",3,96520,83063,"S2+",4,1,1
6422,"Prov_04","Prov_04_Kab_05","Urban","Sumatera",2,150190,110531,"SMP",4,1,1
6423,"Prov_09","Prov_09_Kab_03","Rural","Sulawesi",5,60547,40701,"D3",4,1,1
6424,"Prov_01","Prov_01_Kab_04","Urban","Jawa",4,133478,105411,"S1",4,1,2
6425,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",4,137618,79551,"SMP",4,1,2
6426,"Prov_07","Prov_07_Kab_04","Urban","Kalimantan",4,80017,50251,"S1",2,1,0
6427,"Prov_06","Prov_06_Kab_04","Rural","Kalimantan",6,35412,24035,"SMA",2,1,3
6428,"Prov_04","Prov_04_Kab_05","Rural","Sumatera",1,26134,22824,"SMP",2,1,0
6429,"Prov_01","Prov_01_Kab_04","Urban","Jawa",2,149050,132623,"S1",3,0,0
6430,"Prov_01","Prov_01_Kab_05","Rural","Jawa",6,80684,53794,"S2+",3,1,0
6431,"Prov_04","Prov_04_Kab_05","Rural","Sumatera",4,60268,42446,"SMA",4,0,1
6432,"Prov_03","Prov_03_Kab_04","Urban","Jawa",4,25713,19223,"SMA",3,1,1
6433,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",1,134636,108580,"S1",4,0,0
6434,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",5,55079,42295,"SD",2,0,2
6435,"Prov_04","Prov_04_Kab_02","Rural","Sumatera",4,135490,79305,"SMA",4,0,2
6436,"Prov_04","Prov_04_Kab_01","Urban","Sumatera",2,92950,47482,"S2+",4,1,0
6437,"Prov_02","Prov_02_Kab_02","Urban","Jawa",2,45446,31507,"SD",4,1,1
6438,"Prov_01","Prov_01_Kab_05","Urban","Jawa",6,40790,35214,"SMA",3,1,3
6439,"Prov_02","Prov_02_Kab_04","Rural","Jawa",2,38030,30520,"SMA",3,0,1
6440,"Prov_02","Prov_02_Kab_05","Urban","Jawa",5,193465,157415,"D3",5,1,1
6441,"Prov_01","Prov_01_Kab_04","Rural","Jawa",3,55205,47209,"D3",4,1,1
6442,"Prov_07","Prov_07_Kab_03","Rural","Kalimantan",4,27235,18103,"SD",3,1,1
6443,"Prov_01","Prov_01_Kab_04","Urban","Jawa",2,258846,169621,"S1",5,1,1
6444,"Prov_04","Prov_04_Kab_04","Rural","Sumatera",2,107145,103304,"SMA",2,0,1
6445,"Prov_01","Prov_01_Kab_04","Urban","Jawa",4,132641,59007,"SMP",5,1,1
6446,"Prov_01","Prov_01_Kab_03","Urban","Jawa",3,267621,234454,"SD",5,1,0
6447,"Prov_02","Prov_02_Kab_02","Urban","Jawa",3,179459,133166,"S1",3,1,2
6448,"Prov_03","Prov_03_Kab_05","Urban","Jawa",3,61497,45572,"SMA",2,1,0
6449,"Prov_02","Prov_02_Kab_02","Urban","Jawa",1,84879,70576,"S2+",3,1,0
6450,"Prov_03","Prov_03_Kab_02","Urban","Jawa",2,58771,48512,"SMA",4,1,1
6451,"Prov_01","Prov_01_Kab_04","Rural","Jawa",3,43010,26944,"D3",2,0,1
6452,"Prov_06","Prov_06_Kab_03","Urban","Kalimantan",2,108139,74089,"D3",3,1,1
6453,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",4,38845,23963,"SMA",3,0,0
6454,"Prov_03","Prov_03_Kab_04","Rural","Jawa",8,67087,61339,"SD",2,1,3
6455,"Prov_05","Prov_05_Kab_04","Rural","Sumatera",3,113258,86693,"S1",4,0,1
6456,"Prov_05","Prov_05_Kab_03","Rural","Sumatera",5,96711,73392,"SMP",4,0,1
6457,"Prov_07","Prov_07_Kab_05","Rural","Kalimantan",1,55186,47389,"SMA",2,1,0
6458,"Prov_02","Prov_02_Kab_02","Urban","Jawa",7,68899,47906,"S1",4,0,4
6459,"Prov_06","Prov_06_Kab_01","Urban","Kalimantan",5,305280,250523,"SMP",5,0,1
6460,"Prov_06","Prov_06_Kab_05","Urban","Kalimantan",3,149257,111185,"SMA",4,1,0
6461,"Prov_08","Prov_08_Kab_02","Rural","Sulawesi",2,48955,29833,"S1",3,0,0
6462,"Prov_09","Prov_09_Kab_05","Rural","Sulawesi",4,28739,24017,"SMA",3,1,1
6463,"Prov_01","Prov_01_Kab_01","Urban","Jawa",2,128132,104008,"SMA",3,1,1
6464,"Prov_09","Prov_09_Kab_04","Urban","Sulawesi",3,60273,46604,"SMA",3,1,0
6465,"Prov_03","Prov_03_Kab_02","Urban","Jawa",5,63145,58276,"SD",4,1,0
6466,"Prov_02","Prov_02_Kab_01","Urban","Jawa",4,63908,48775,"SMA",4,1,2
6467,"Prov_08","Prov_08_Kab_02","Urban","Sulawesi",3,66348,40920,"SMP",4,1,1
6468,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",4,69342,50730,"SMA",3,1,2
6469,"Prov_01","Prov_01_Kab_01","Urban","Jawa",3,115922,100032,"SMP",5,0,2
6470,"Prov_02","Prov_02_Kab_01","Rural","Jawa",1,178072,116234,"SMA",3,1,0
6471,"Prov_10","Prov_10_Kab_04","Rural","Indonesia Timur",6,45816,40121,"S1",3,1,2
6472,"Prov_06","Prov_06_Kab_04","Urban","Kalimantan",6,268727,179735,"SMP",4,1,2
6473,"Prov_05","Prov_05_Kab_05","Rural","Sumatera",6,43841,30910,"SD",2,1,2
6474,"Prov_01","Prov_01_Kab_02","Rural","Jawa",1,151475,122281,"SMA",4,0,0
6475,"Prov_05","Prov_05_Kab_04","Rural","Sumatera",2,133673,83989,"S1",3,1,0
6476,"Prov_02","Prov_02_Kab_04","Rural","Jawa",1,97626,86252,"SMP",3,0,0
6477,"Prov_01","Prov_01_Kab_05","Urban","Jawa",3,131346,103656,"S1",5,1,1
6478,"Prov_03","Prov_03_Kab_03","Urban","Jawa",6,122303,86848,"SD",3,1,0
6479,"Prov_01","Prov_01_Kab_03","Urban","Jawa",2,90653,56094,"S1",4,1,1
6480,"Prov_05","Prov_05_Kab_05","Rural","Sumatera",1,61302,36168,"SMA",3,0,0
6481,"Prov_06","Prov_06_Kab_03","Urban","Kalimantan",5,335922,243915,"S1",3,1,1
6482,"Prov_06","Prov_06_Kab_04","Rural","Kalimantan",3,64632,41916,"SMP",3,0,0
6483,"Prov_06","Prov_06_Kab_02","Rural","Kalimantan",5,79248,68884,"SD",4,0,1
6484,"Prov_07","Prov_07_Kab_03","Rural","Kalimantan",5,92068,63126,"SMA",4,0,0
6485,"Prov_02","Prov_02_Kab_01","Rural","Jawa",2,37302,25539,"SMA",4,1,1
6486,"Prov_02","Prov_02_Kab_05","Rural","Jawa",4,81271,50689,"SMA",4,0,0
6487,"Prov_01","Prov_01_Kab_03","Urban","Jawa",4,242162,175072,"SD",4,1,3
6488,"Prov_07","Prov_07_Kab_02","Urban","Kalimantan",3,25612,21453,"SD",3,0,0
6489,"Prov_03","Prov_03_Kab_04","Rural","Jawa",5,24009,19145,"S2+",3,0,2
6490,"Prov_10","Prov_10_Kab_05","Rural","Indonesia Timur",4,130089,93620,"SMP",4,1,0
6491,"Prov_08","Prov_08_Kab_04","Urban","Sulawesi",4,466325,288618,"S2+",3,1,1
6492,"Prov_07","Prov_07_Kab_03","Rural","Kalimantan",2,57783,43597,"SD",2,0,0
6493,"Prov_07","Prov_07_Kab_01","Rural","Kalimantan",2,43054,23101,"SD",2,0,0
6494,"Prov_09","Prov_09_Kab_02","Rural","Sulawesi",2,31284,29979,"SD",3,0,1
6495,"Prov_01","Prov_01_Kab_04","Urban","Jawa",1,238054,181279,"SMA",4,1,0
6496,"Prov_04","Prov_04_Kab_01","Urban","Sumatera",4,154444,104347,"SMA",2,0,1
6497,"Prov_09","Prov_09_Kab_02","Urban","Sulawesi",6,100649,63106,"D3",3,1,2
6498,"Prov_09","Prov_09_Kab_05","Urban","Sulawesi",5,29417,18186,"SD",3,1,2
6499,"Prov_03","Prov_03_Kab_04","Rural","Jawa",6,86012,70088,"SMA",2,1,3
6500,"Prov_01","Prov_01_Kab_04","Urban","Jawa",1,24371,18723,"SMA",2,1,0
6501,"Prov_10","Prov_10_Kab_01","Rural","Indonesia Timur",3,21242,13300,"S1",2,1,0
6502,"Prov_07","Prov_07_Kab_03","Rural","Kalimantan",7,25278,18722,"S1",3,0,3
6503,"Prov_05","Prov_05_Kab_01","Urban","Sumatera",4,73663,41580,"SMA",3,1,3
6504,"Prov_02","Prov_02_Kab_04","Urban","Jawa",4,37846,29667,"S1",3,0,2
6505,"Prov_03","Prov_03_Kab_02","Urban","Jawa",2,255608,201314,"SMA",3,1,0
6506,"Prov_06","Prov_06_Kab_01","Rural","Kalimantan",4,46100,42365,"SMA",2,1,3
6507,"Prov_08","Prov_08_Kab_01","Rural","Sulawesi",1,101006,82502,"SMA",3,0,0
6508,"Prov_01","Prov_01_Kab_02","Rural","Jawa",2,148790,119393,"SMA",3,1,1
6509,"Prov_04","Prov_04_Kab_01","Rural","Sumatera",4,47414,39926,"SMA",3,1,2
6510,"Prov_03","Prov_03_Kab_03","Rural","Jawa",1,94321,77120,"SD",2,1,0
6511,"Prov_01","Prov_01_Kab_03","Urban","Jawa",5,176089,135960,"S1",4,1,2
6512,"Prov_04","Prov_04_Kab_01","Rural","Sumatera",2,29815,17435,"S1",3,1,0
6513,"Prov_10","Prov_10_Kab_03","Rural","Indonesia Timur",1,66812,40956,"SD",3,0,0
6514,"Prov_05","Prov_05_Kab_05","Rural","Sumatera",2,40976,28612,"S1",3,0,0
6515,"Prov_07","Prov_07_Kab_02","Rural","Kalimantan",4,31346,23089,"S1",2,1,3
6516,"Prov_05","Prov_05_Kab_05","Urban","Sumatera",8,111014,90394,"SMP",3,1,1
6517,"Prov_10","Prov_10_Kab_04","Rural","Indonesia Timur",3,32991,27684,"SD",3,0,0
6518,"Prov_03","Prov_03_Kab_01","Urban","Jawa",5,54646,39721,"S2+",3,0,1
6519,"Prov_03","Prov_03_Kab_05","Urban","Jawa",3,308737,247467,"SMP",5,1,0
6520,"Prov_06","Prov_06_Kab_03","Rural","Kalimantan",2,131880,81948,"SMP",4,0,0
6521,"Prov_03","Prov_03_Kab_01","Urban","Jawa",7,179127,147401,"S1",5,1,0
6522,"Prov_01","Prov_01_Kab_01","Urban","Jawa",1,49477,36140,"SMA",3,1,0
6523,"Prov_07","Prov_07_Kab_04","Urban","Kalimantan",2,303257,176667,"S1",4,1,0
6524,"Prov_01","Prov_01_Kab_04","Urban","Jawa",2,185672,145894,"SD",4,1,0
6525,"Prov_02","Prov_02_Kab_03","Urban","Jawa",3,140049,103084,"SMP",3,1,0
6526,"Prov_02","Prov_02_Kab_03","Urban","Jawa",2,58853,38940,"S2+",3,1,0
6527,"Prov_01","Prov_01_Kab_01","Urban","Jawa",1,196964,126606,"D3",3,1,0
6528,"Prov_06","Prov_06_Kab_04","Rural","Kalimantan",4,43167,33166,"SMP",4,1,3
6529,"Prov_01","Prov_01_Kab_02","Urban","Jawa",2,113402,97401,"SMA",3,0,0
6530,"Prov_05","Prov_05_Kab_01","Rural","Sumatera",5,118351,90336,"SMA",4,1,1
6531,"Prov_09","Prov_09_Kab_05","Urban","Sulawesi",3,286188,207541,"S1",5,1,0
6532,"Prov_04","Prov_04_Kab_03","Urban","Sumatera",4,73077,60323,"SMP",3,1,2
6533,"Prov_02","Prov_02_Kab_05","Urban","Jawa",1,83965,65130,"SMP",3,1,0
6534,"Prov_04","Prov_04_Kab_03","Rural","Sumatera",1,24519,13995,"S1",4,1,0
6535,"Prov_07","Prov_07_Kab_05","Rural","Kalimantan",4,52242,34574,"SMA",3,1,2
6536,"Prov_04","Prov_04_Kab_02","Rural","Sumatera",6,25744,16316,"SMA",2,1,1
6537,"Prov_03","Prov_03_Kab_03","Urban","Jawa",3,97619,83116,"SMA",5,0,0
6538,"Prov_08","Prov_08_Kab_03","Rural","Sulawesi",2,14163,12684,"SMA",2,1,0
6539,"Prov_04","Prov_04_Kab_05","Rural","Sumatera",4,49228,29078,"SMA",3,1,1
6540,"Prov_04","Prov_04_Kab_03","Urban","Sumatera",5,45962,34277,"SD",3,0,1
6541,"Prov_07","Prov_07_Kab_02","Urban","Kalimantan",7,70571,42574,"SMA",2,0,1
6542,"Prov_02","Prov_02_Kab_05","Urban","Jawa",2,106983,65899,"D3",2,1,0
6543,"Prov_08","Prov_08_Kab_03","Rural","Sulawesi",8,26201,15592,"SMP",3,0,2
6544,"Prov_04","Prov_04_Kab_04","Urban","Sumatera",2,60488,44825,"S1",3,1,0
6545,"Prov_06","Prov_06_Kab_02","Rural","Kalimantan",6,64725,57503,"SMA",2,1,2
6546,"Prov_05","Prov_05_Kab_04","Urban","Sumatera",2,47731,25217,"SMA",4,1,1
6547,"Prov_06","Prov_06_Kab_03","Urban","Kalimantan",2,130623,91251,"S1",3,0,1
6548,"Prov_02","Prov_02_Kab_05","Rural","Jawa",7,193341,140996,"SMP",4,0,3
6549,"Prov_01","Prov_01_Kab_01","Rural","Jawa",3,35475,26193,"S1",3,0,0
6550,"Prov_01","Prov_01_Kab_04","Urban","Jawa",5,83096,75620,"SD",3,1,2
6551,"Prov_03","Prov_03_Kab_01","Urban","Jawa",3,51951,29566,"SMA",4,1,2
6552,"Prov_01","Prov_01_Kab_04","Urban","Jawa",1,20538,15666,"S1",4,0,0
6553,"Prov_01","Prov_01_Kab_02","Rural","Jawa",1,124981,68626,"SMA",3,1,0
6554,"Prov_04","Prov_04_Kab_04","Rural","Sumatera",4,51867,43214,"D3",3,0,1
6555,"Prov_08","Prov_08_Kab_01","Rural","Sulawesi",3,150147,132419,"SMA",4,0,1
6556,"Prov_02","Prov_02_Kab_05","Rural","Jawa",2,117858,92786,"SMA",5,0,1
6557,"Prov_08","Prov_08_Kab_05","Rural","Sulawesi",8,49889,27584,"SMA",4,0,1
6558,"Prov_04","Prov_04_Kab_04","Rural","Sumatera",5,97350,81300,"D3",1,0,4
6559,"Prov_01","Prov_01_Kab_01","Urban","Jawa",4,188708,97327,"S1",5,1,2
6560,"Prov_07","Prov_07_Kab_05","Rural","Kalimantan",1,67687,45266,"SMA",2,0,0
6561,"Prov_05","Prov_05_Kab_02","Urban","Sumatera",4,106904,79549,"SMP",4,1,2
6562,"Prov_02","Prov_02_Kab_02","Urban","Jawa",5,164309,104916,"SD",5,1,0
6563,"Prov_01","Prov_01_Kab_02","Urban","Jawa",6,121311,86391,"SMA",3,1,1
6564,"Prov_08","Prov_08_Kab_04","Urban","Sulawesi",1,118106,82306,"S1",3,1,0
6565,"Prov_10","Prov_10_Kab_05","Urban","Indonesia Timur",9,65476,47300,"SMA",4,1,1
6566,"Prov_01","Prov_01_Kab_02","Urban","Jawa",5,31041,21625,"SMA",2,0,1
6567,"Prov_03","Prov_03_Kab_01","Urban","Jawa",6,334091,185309,"SMA",4,0,2
6568,"Prov_01","Prov_01_Kab_05","Urban","Jawa",5,123206,66984,"SD",3,1,1
6569,"Prov_04","Prov_04_Kab_01","Rural","Sumatera",6,26846,13210,"D3",3,1,2
6570,"Prov_07","Prov_07_Kab_05","Rural","Kalimantan",8,312090,235625,"SD",4,0,2
6571,"Prov_05","Prov_05_Kab_05","Rural","Sumatera",3,48491,28231,"SMA",4,1,1
6572,"Prov_05","Prov_05_Kab_04","Rural","Sumatera",8,47814,40443,"SD",3,1,0
6573,"Prov_04","Prov_04_Kab_02","Urban","Sumatera",5,167947,131841,"S2+",4,1,3
6574,"Prov_07","Prov_07_Kab_04","Urban","Kalimantan",5,97402,61438,"SMA",3,1,0
6575,"Prov_06","Prov_06_Kab_05","Rural","Kalimantan",9,119251,99701,"D3",3,1,3
6576,"Prov_03","Prov_03_Kab_01","Urban","Jawa",6,420427,324728,"SMP",4,1,3
6577,"Prov_01","Prov_01_Kab_03","Urban","Jawa",5,154495,75471,"SMA",4,0,0
6578,"Prov_05","Prov_05_Kab_01","Rural","Sumatera",5,37186,19047,"SMA",2,0,2
6579,"Prov_08","Prov_08_Kab_03","Urban","Sulawesi",4,21868,14032,"SMP",2,0,1
6580,"Prov_05","Prov_05_Kab_02","Rural","Sumatera",4,76871,36175,"SMA",3,1,2
6581,"Prov_06","Prov_06_Kab_05","Rural","Kalimantan",1,55740,45345,"S1",4,1,0
6582,"Prov_09","Prov_09_Kab_02","Urban","Sulawesi",1,106388,83016,"S1",4,1,0
6583,"Prov_03","Prov_03_Kab_03","Urban","Jawa",5,226955,121453,"SMA",3,0,1
6584,"Prov_05","Prov_05_Kab_01","Urban","Sumatera",4,86381,67016,"SMA",3,1,0
6585,"Prov_02","Prov_02_Kab_05","Urban","Jawa",5,211055,178597,"SMA",4,1,1
6586,"Prov_01","Prov_01_Kab_02","Rural","Jawa",4,157379,146296,"SD",3,1,0
6587,"Prov_01","Prov_01_Kab_03","Urban","Jawa",5,83650,71059,"S2+",4,1,0
6588,"Prov_04","Prov_04_Kab_01","Rural","Sumatera",2,72542,67448,"SMA",4,0,0
6589,"Prov_01","Prov_01_Kab_03","Urban","Jawa",4,104871,80076,"SMA",4,0,0
6590,"Prov_05","Prov_05_Kab_04","Rural","Sumatera",3,88169,69104,"S1",4,0,1
6591,"Prov_01","Prov_01_Kab_05","Urban","Jawa",3,60061,42780,"SMA",3,1,0
6592,"Prov_08","Prov_08_Kab_02","Rural","Sulawesi",8,16163,9796,"SMA",2,0,3
6593,"Prov_01","Prov_01_Kab_01","Urban","Jawa",6,151177,89140,"SMP",4,1,2
